"","Year","Batter","K_pct","Adj_K_pct","BB_pct","Adj_BB_pct"
"57",2017,"Ben Gamel",0.221818181818182,0.188148877075519,0.0636363636363636,0.050478718713938
"58",2017,"Ben Revere",0.0811688311688312,0.0955955549525181,0.0487012987012987,0.034921665521963
"59",2017,"Ben Zobrist",0.143145161290323,0.169629063786247,0.104838709677419,0.106119490743126
"60",2017,"Billy Hamilton",0.208530805687204,0.195905979871852,0.0695102685624013,0.0569984185340659
"61",2017,"Boog Powell",0.222222222222222,0.203372082533969,0.111111111111111,0.114501744516362
"62",2017,"Brad Miller",0.27027027027027,0.317209065170763,0.144963144963145,0.11337021855294
"63",2017,"Bradley Zimmer",0.295180722891566,0.225951847019257,0.0753012048192771,0.0858075596017541
"64",2017,"Brandon Belt",0.223946784922395,0.291159472218314,0.141906873614191,0.146921864517567
"65",2017,"Brandon Crawford",0.194736842105263,0.187515867431076,0.068421052631579,0.061537191246449
"66",2017,"Brandon Drury",0.214583333333333,0.187217680421696,0.05625,0.0637720703266027
"67",2017,"Brandon Guyer",0.223958333333333,0.23139347237886,0.078125,0.119466143367999
"68",2017,"Brandon Moss",0.316708229426434,0.294362560086109,0.0922693266832918,0.0713342450488594
"69",2017,"Brandon Nimmo",0.27906976744186,0.279532188936413,0.148837209302326,0.175494290671181
"70",2017,"Brandon Phillips",0.119205298013245,0.134937402981523,0.033112582781457,0.0432690535802202
"71",2017,"Brett Eibner",0.472222222222222,0.407137950661898,0.0555555555555556,0.123240220880487
"72",2017,"Brett Gardner",0.17741935483871,0.194175123100134,0.102639296187683,0.0939818247579848
"73",2017,"Brett Nicholas",0.2,0.15173309897678,0.0307692307692308,0.0522438829545609
"74",2017,"Brett Phillips",0.346938775510204,0.347970605730618,0.0714285714285714,0.0594705983222
"75",2017,"Brian Anderson",0.294736842105263,0.295714222453874,0.105263157894737,0.100783980149969
"76",2017,"Brian Dozier",0.2,0.221262936465301,0.102127659574468,0.105851484005748
"77",2017,"Brian Goodwin",0.248201438848921,0.212968530758623,0.0755395683453237,0.0565900822553307
"78",2017,"Brian McCann",0.142857142857143,0.17900808908963,0.087719298245614,0.0828312076825608
"79",2017,"Brock Holt",0.207317073170732,0.216393707028864,0.115853658536585,0.129338978433065
"80",2017,"Brock Stassi",0.244444444444444,0.308656149091427,0.133333333333333,0.12228806896708
"81",2017,"Bruce Maxwell",0.24901185770751,0.246632194522254,0.122529644268775,0.102796986837253
"82",2017,"Bryce Harper",0.199186991869919,0.235336490473471,0.115853658536585,0.103536991001656
"83",2017,"Buster Posey",0.11443661971831,0.153775575607925,0.0845070422535211,0.0842598793863532
"84",2017,"Byron Buxton",0.293542074363992,0.264123168012724,0.0704500978473581,0.072273782691039
"85",2017,"C.J. Cron",0.257372654155496,0.212039466533932,0.0589812332439678,0.0801998953066109
"86",2017,"Caleb Joseph",0.270676691729323,0.231911935156456,0.037593984962406,0.0361150857450848
"87",2017,"Cam Gallagher",0.148148148148148,0.189396681408785,0.111111111111111,0.0914474814077713
"88",2017,"Cameron Maybin",0.208888888888889,0.213794387443999,0.111111111111111,0.108932693179383
"89",2017,"Cameron Perkins",0.237113402061856,0.210586214363787,0.0515463917525773,0.0649422853852234
"90",2017,"Cameron Rupp",0.344410876132931,0.338126437396118,0.0936555891238671,0.0890975195525093
"91",2017,"Carlos Asuaje",0.221574344023324,0.226465451161678,0.0816326530612245,0.0739137772576126
"92",2017,"Carlos Beltran",0.198428290766208,0.17527555853943,0.0589390962671906,0.0578153535991411
"93",2017,"Carlos Correa",0.191268191268191,0.176646031444919,0.0997920997920998,0.0953309878074575
"94",2017,"Carlos Gomez",0.295774647887324,0.290396548981526,0.0727699530516432,0.100435898601654
"95",2017,"Carlos Gonzalez",0.222846441947566,0.224560957146547,0.099250936329588,0.0771161149967775
"96",2017,"Carlos Moncrief",0.348837209302326,0.244698717894038,0.0697674418604651,0.0676037012007951
"97",2017,"Carlos Perez",0.285714285714286,0.162707041263555,0.0476190476190476,0.0846593184331443
"98",2017,"Carlos Ruiz",0.255172413793103,0.25440406519693,0.096551724137931,0.124745833288097
"99",2017,"Carlos Santana",0.139430284857571,0.177510119564393,0.122938530734633,0.124861781056584
"100",2017,"Carson Kelly",0.146666666666667,0.190177119000982,0.0666666666666667,0.0792762513791692
"101",2017,"Cesar Hernandez",0.180242634315425,0.183827482866284,0.103986135181976,0.100997422679803
"102",2017,"Cesar Puello",0.307692307692308,0.311993190474671,0.102564102564103,0.123523322597345
"103",2017,"Chad Pinder",0.297734627831715,0.274335972777204,0.058252427184466,0.0830224074852157
"104",2017,"Chance Sisco",0.318181818181818,0.381411894921307,0.136363636363636,0.163701992524565
"105",2017,"Charlie Blackmon",0.186206896551724,0.191841019138669,0.0772413793103448,0.0679988065696071
"106",2017,"Chase d'Arnaud",0.32258064516129,0.323675675265435,0.0483870967741935,0.0581095523508388
"107",2017,"Chase Headley",0.225255972696246,0.227730853562809,0.0989761092150171,0.094152027386349
"108",2017,"Chase Utley",0.161473087818697,0.187685055892703,0.0906515580736544,0.104089498342179
"109",2017,"Cheslor Cuthbert",0.254901960784314,0.216515744102024,0.0588235294117647,0.0357123149566996
"110",2017,"Chris Carter",0.365384615384615,0.357999306908241,0.0961538461538462,0.116834880786908
"111",2017,"Chris Coghlan",0.25,0.311421662836563,0.102272727272727,0.118825606434695
"112",2017,"Chris Davis",0.372137404580153,0.348512561840809,0.108778625954198,0.0966994033570978
"113",2017,"Chris Gimenez",0.266666666666667,0.302066490532441,0.146666666666667,0.141490548664239
"114",2017,"Chris Heisey",0.278481012658228,0.307958171177247,0.0632911392405063,0.0427498934707785
"115",2017,"Chris Herrmann",0.26171875,0.261590577287741,0.11328125,0.0914264708630006
"116",2017,"Chris Iannetta",0.272151898734177,0.283535880284693,0.117088607594937,0.130766912341918
"117",2017,"Chris Marrero",0.219512195121951,0.140463999614687,0.0487804878048781,0.0703778089713434
"118",2017,"Chris Owings",0.225388601036269,0.169665129690818,0.0440414507772021,0.0384807173736036
"119",2017,"Chris Stewart",0.152777777777778,0.138177591053797,0.0555555555555556,0.0696871738789488
"120",2017,"Chris Taylor",0.248239436619718,0.231378796545275,0.0880281690140845,0.0984714478169204
"121",2017,"Chris Young",0.199275362318841,0.201128876853399,0.108695652173913,0.135957656899072
"122",2017,"Christian Arroyo",0.237037037037037,0.19119961473275,0.0518518518518519,0.0469670405188534
"123",2017,"Christian Colon",0.175438596491228,0.144033577283297,0.0701754385964912,0.0383073762609964
"124",2017,"Christian Vazquez",0.182608695652174,0.216486737818483,0.0492753623188406,0.0582263779617687
"125",2017,"Christian Yelich",0.19568345323741,0.209349346588492,0.109352517985612,0.107887840189122
"126",2017,"Christopher Bostick",0.28125,0.294788587385248,0.125,0.145971131548136
"127",2017,"Cliff Pennington",0.267281105990783,0.245390365878439,0.0737327188940092,0.0631729301776955
"128",2017,"Clint Frazier",0.302816901408451,0.220097477476568,0.0492957746478873,0.0368059339529403
"129",2017,"Cody Asche",0.338709677419355,0.229975915015139,0.032258064516129,0.0498713710142782
"130",2017,"Cody Bellinger",0.266423357664234,0.255346391028359,0.0930656934306569,0.0905147795109135
"131",2017,"Colby Rasmus",0.348837209302326,0.282373253368718,0.0387596899224806,0.0314869976744801
"132",2017,"Colin Moran",0.0833333333333333,0.0892176161566936,0.0833333333333333,0.0843930651445959
"133",2017,"Conor Gillaspie",0.114942528735632,0.117263328290173,0.0574712643678161,0.0658418971291859
"134",2017,"Corey Dickerson",0.240063593004769,0.280725266831134,0.0461049284578696,0.0589768035042037
"135",2017,"Corey Seager",0.210440456769984,0.196163901537837,0.101141924959217,0.0956474762775178
"136",2017,"Cory Spangenberg",0.263374485596708,0.245495254357324,0.0679012345679012,0.0680672882666993
"137",2017,"Craig Gentry",0.205128205128205,0.214475440922799,0.094017094017094,0.101315613868082
"138",2017,"Curtis Granderson",0.233396584440228,0.258764702985631,0.130929791271347,0.123953635722871
"139",2017,"Daniel Descalso",0.223618090452261,0.251590593748736,0.120603015075377,0.126318979558129
"140",2017,"Daniel Murphy",0.129848229342327,0.136680647991829,0.0640809443507589,0.0634194618664902
"141",2017,"Daniel Nava",0.177570093457944,0.229870195330148,0.121495327102804,0.100310512356239
"142",2017,"Daniel Robertson",0.0340909090909091,0.0548086122013511,0.0681818181818182,0.0782689967939701
"143",2017,"Daniel Robertson",0.28740157480315,0.284636927676437,0.114173228346457,0.122601344946597
"144",2017,"Daniel Vogelbach",0.290322580645161,0.218553307161004,0.0967741935483871,0.0649837589087502
"145",2017,"Danny Espinosa",0.369491525423729,0.369588254528594,0.0677966101694915,0.0707942719443788
"146",2017,"Danny Ortiz",0.0769230769230769,0.0971832025006903,0.0769230769230769,0.0653863519702704
"147",2017,"Danny Santana",0.230337078651685,0.208880214258684,0.0393258426966292,0.0460414716165775
"148",2017,"Danny Valencia",0.244,0.230245800351484,0.08,0.0731197935520999
"149",2017,"Dansby Swanson",0.217785843920145,0.207127948134164,0.088929219600726,0.0889428437045085
"150",2017,"Darwin Barney",0.176795580110497,0.145434747210548,0.0497237569060773,0.0536928992829859
"151",2017,"David Freese",0.224652087475149,0.250317078459057,0.105367793240557,0.126624836309962
"152",2017,"David Peralta",0.161178509532062,0.160726239761247,0.072790294627383,0.0695774056055162
"153",2017,"Dee Strange-Gordon",0.133812949640288,0.13826383654865,0.0359712230215827,0.0382261523018067
"154",2017,"Delino DeShields",0.247727272727273,0.225096989694815,0.1,0.097295914852836
"155",2017,"Denard Span",0.127306273062731,0.140301176293259,0.0738007380073801,0.0673075992160012
"156",2017,"Derek Dietrich",0.209051724137931,0.206867814811378,0.0668103448275862,0.0856945216337949
"157",2017,"Derek Fisher",0.319277108433735,0.298545270846062,0.0963855421686747,0.0876076393930569
"158",2017,"Derek Norris",0.242424242424242,0.225401240985032,0.0606060606060606,0.0679911175050357
"159",2017,"Deven Marrero",0.324468085106383,0.28251569894971,0.0638297872340425,0.083092088068521
"160",2017,"Devin Mesoraco",0.224242424242424,0.239317902102576,0.109090909090909,0.112539354498037
"161",2017,"Devon Travis",0.192893401015228,0.154826131848399,0.0355329949238579,0.0338923444128086
"162",2017,"Dexter Fowler",0.205702647657841,0.231577437130559,0.116089613034623,0.119027268081913
"163",2017,"Didi Gregorius",0.12280701754386,0.1339025499605,0.0421052631578947,0.0433192080517165
"164",2017,"Dixon Machado",0.176795580110497,0.148440599170483,0.0552486187845304,0.0481767122625697
"165",2017,"DJ LeMahieu",0.131964809384164,0.13927377741051,0.0850439882697947,0.0730243781882907
"166",2017,"Domingo Santana",0.293245469522241,0.287239771351231,0.116968698517298,0.117466481773043
"167",2017,"Dominic Smith",0.26775956284153,0.272424940320976,0.0765027322404372,0.0814397648293349
"168",2017,"Drew Butera",0.231638418079096,0.20003307393616,0.0677966101694915,0.0748033531905301
"169",2017,"Drew Robinson",0.347107438016529,0.342880223159762,0.115702479338843,0.107203336600873
"170",2017,"Drew Stubbs",0.375,0.330328819873594,0.0833333333333333,0.0642674003171176
"171",2017,"Dustin Garneau",0.285714285714286,0.260631736514949,0.0952380952380952,0.0989899677496291
"172",2017,"Dustin Pedroia",0.103671706263499,0.146614293266909,0.0971922246220302,0.0827153513150064
"173",2017,"Dusty Coleman",0.464788732394366,0.379424867174074,0.028169014084507,0.0102369050221762
"174",2017,"Dwight Smith",0.344827586206897,0.27318242684329,0.0344827586206897,0.0700963002215294
"175",2017,"Eddie Rosario",0.179966044142615,0.19032535844958,0.0577249575551783,0.0531202769638387
"176",2017,"Eduardo Escobar",0.196392785571142,0.199249098241499,0.0601202404809619,0.0648592905135308
"177",2017,"Eduardo Nunez",0.109979633401222,0.122635902185526,0.0366598778004073,0.0443977519813119
"178",2017,"Edwin Encarnacion",0.198804185351271,0.226332037874985,0.147982062780269,0.139652245802603
"179",2017,"Efren Navarro",0.304347826086957,0.252112629602635,0.101449275362319,0.0757139291037281
"180",2017,"Ehire Adrianza",0.134408602150538,0.143073450300466,0.0806451612903226,0.0935379651812008
"181",2017,"Elias Diaz",0.19,0.181736954464798,0.055,0.0479907234161029
"182",2017,"Elvis Andrus",0.146589259796807,0.130135062921405,0.0551523947750363,0.0456229489072434
"183",2017,"Emilio Bonifacio",0.204545454545455,0.140759613718361,0.0227272727272727,-0.0225187879361199
"184",2017,"Ender Inciarte",0.13091922005571,0.138502984992757,0.064066852367688,0.0626784933185247
"185",2017,"Enrique Hernandez",0.233918128654971,0.254795056081879,0.114035087719298,0.108089645524128
"186",2017,"Eric Fryer",0.216867469879518,0.25050040592909,0.132530120481928,0.139819985649783
"187",2017,"Eric Hosmer",0.154992548435171,0.152811714647506,0.0938897168405365,0.0816353430183365
"188",2017,"Eric Sogard",0.123745819397993,0.173165653838271,0.1438127090301,0.14628718852251
"189",2017,"Eric Thames",0.295825771324864,0.310083814239699,0.127041742286751,0.115723284238621
"190",2017,"Eric Young Jr.",0.248,0.274288260360054,0.04,0.0917113877688283
"191",2017,"Erick Aybar",0.154054054054054,0.146635774991167,0.0702702702702703,0.0642615269140703
"192",2017,"Erik Gonzalez",0.321739130434783,0.26131031344454,0.0260869565217391,0.0466373915971782
"193",2017,"Eugenio Suarez",0.227848101265823,0.251972248623207,0.131329113924051,0.128630060009503
"194",2017,"Evan Gattis",0.150769230769231,0.173590065763164,0.0553846153846154,0.0601324324634644
"195",2017,"Evan Longoria",0.161004431314623,0.165447516913963,0.0635155096011817,0.0694010870800146
"196",2017,"Ezequiel Carrera",0.230769230769231,0.211699847661727,0.0923076923076923,0.094894084051737
"197",2017,"Franchy Cordero",0.444444444444444,0.397714284251435,0.0606060606060606,0.0605219854862538
"198",2017,"Francisco Cervelli",0.213815789473684,0.238150829953537,0.105263157894737,0.105644098543932
"199",2017,"Francisco Lindor",0.128630705394191,0.130279090470524,0.0746887966804979,0.0658808296781428
"200",2017,"Franklin Barreto",0.434210526315789,0.426877038422079,0.0657894736842105,0.0741459159089317
"201",2017,"Franklin Gutierrez",0.253968253968254,0.310111656412781,0.111111111111111,0.106145135819135
"202",2017,"Freddie Freeman",0.182879377431907,0.226310099069718,0.0992217898832685,0.102211925824346
"203",2017,"Freddy Galvis",0.167420814479638,0.180417494734533,0.0648567119155355,0.0607631001206719
"204",2017,"Garrett Cooper",0.266666666666667,0.180165888747291,0.0222222222222222,0.0482025998483546
"205",2017,"Gary Sanchez",0.228571428571429,0.231371401810106,0.0742857142857143,0.0822550858422947
"206",2017,"Gavin Cecchini",0.231707317073171,0.170715538849693,0.0365853658536585,0.0402403206439028
"207",2017,"George Springer",0.176470588235294,0.2003694802794,0.100158982511924,0.107416226709508
"208",2017,"Geovany Soto",0.208333333333333,0.215386461026387,0.0833333333333333,0.137536647142756
"209",2017,"Gerardo Parra",0.157647058823529,0.138130209530647,0.0470588235294118,0.0353673512105721
"210",2017,"Giancarlo Stanton",0.232658959537572,0.241899040317812,0.104046242774566,0.0967420731085309
"211",2017,"Gift Ngoepe",0.396825396825397,0.455268810401887,0.126984126984127,0.0943359575172963
"212",2017,"Gio Urshela",0.133333333333333,0.139221083187009,0.0484848484848485,0.0335423616803489
"213",2017,"Gordon Beckham",0.111111111111111,0.135734380418089,0.0555555555555556,0.0597824800551119
"214",2017,"Gorkys Hernandez",0.209770114942529,0.213516842463615,0.0804597701149425,0.0765235671359079
"215",2017,"Greg Allen",0.205128205128205,0.159541963171059,0.0512820512820513,0.0346926743432258
"216",2017,"Greg Bird",0.247058823529412,0.249843954560229,0.111764705882353,0.117102352066849
"217",2017,"Greg Garcia",0.220689655172414,0.237249703694876,0.127586206896552,0.151989406282324
"218",2017,"Gregor Blanco",0.23046875,0.250633825468661,0.12109375,0.0995336794956476
"219",2017,"Gregory Polanco",0.145985401459854,0.164030886860676,0.0559610705596107,0.0502935617364882
"220",2017,"Guillermo Heredia",0.147887323943662,0.145299322995314,0.0586854460093897,0.0922794533323359
"221",2017,"Hanley Ramirez",0.209764918625678,0.211640534441156,0.0777576853526221,0.0851168551918795
"222",2017,"Harrison Bader",0.260869565217391,0.189454844238446,0.0434782608695652,0.0492101308365667
"223",2017,"Hector Sanchez",0.286713286713287,0.253960202389973,0.027972027972028,0.0116640636083688
"224",2017,"Hernan Perez",0.172489082969432,0.162458615305792,0.0414847161572052,0.0413068653022554
"225",2017,"Howie Kendrick",0.203592814371257,0.217808565680695,0.0658682634730539,0.0626262495019038
"226",2017,"Hunter Pence",0.189239332096475,0.20383527807368,0.0723562152133581,0.0711029108372751
"227",2017,"Hunter Renfroe",0.288100208768267,0.27119402617882,0.0542797494780793,0.0618825550179085
"228",2017,"Hyun Soo Kim",0.192468619246862,0.205839678417715,0.0878661087866109,0.106605921100265
"229",2017,"Ian Desmond",0.233243967828418,0.205508175691783,0.0616621983914209,0.0748219912330185
"230",2017,"Ian Happ",0.312348668280872,0.295701015118504,0.0823244552058111,0.0773704246122953
"231",2017,"Ian Kinsler",0.140293637846656,0.155881723675422,0.0864600326264274,0.0821797391125013
"232",2017,"Ichiro Suzuki",0.162790697674419,0.182892075840966,0.0744186046511628,0.0564603242431863
"233",2017,"J.D. Davis",0.294117647058824,0.272838633481888,0.0588235294117647,0.1092912844297
"234",2017,"J.D. Martinez",0.261758691206544,0.258133738446331,0.0920245398773006,0.0784280109516335
"235",2017,"J.J. Hardy",0.17910447761194,0.15309850944848,0.0447761194029851,0.0305798187510565
"236",2017,"J.P. Crawford",0.252873563218391,0.326621714606318,0.183908045977011,0.168920995401954
"237",2017,"J.T. Realmuto",0.181347150259067,0.18681343033846,0.0552677029360967,0.0541211370712974
"238",2017,"Jabari Blash",0.338461538461538,0.391559871164053,0.143589743589744,0.143034738260308
"239",2017,"Jace Peterson",0.218604651162791,0.242836414672084,0.111627906976744,0.128808566950867
"240",2017,"Jackie Bradley Jr.",0.229205175600739,0.256959842722964,0.0813308687615527,0.0817480077935918
"241",2017,"Jacob May",0.380952380952381,0.430513200908728,0.0714285714285714,0.114743291811823
"242",2017,"Jacoby Ellsbury",0.15158924205379,0.165378308956138,0.0929095354523227,0.0938778756783056
"243",2017,"JaCoby Jones",0.422077922077922,0.381300863025814,0.0584415584415584,0.0865612031047021
"244",2017,"Jae-Gyun Hwang",0.263157894736842,0.219615174914226,0.087719298245614,0.0784768545195605
"245",2017,"Jaff Decker",0.274193548387097,0.262828534531997,0.129032258064516,0.122316618632956
"246",2017,"Jake Lamb",0.237795275590551,0.260884492405266,0.116535433070866,0.109596192178111
"247",2017,"Jake Marisnick",0.347490347490348,0.338175290995667,0.0733590733590734,0.0838988237922018
"248",2017,"Jake Smolinski",0.206896551724138,0.187879379095271,0.0344827586206897,0.0561942621959074
"249",2017,"James McCann",0.227621483375959,0.210183947812137,0.0664961636828645,0.0758771641684512
"250",2017,"Jared Hoying",0.298701298701299,0.206308765691317,0.051948051948052,0.0408422018961516
"251",2017,"Jarrett Parker",0.299435028248588,0.252684706091781,0.0451977401129944,0.0602008849907419
"252",2017,"Jarrod Dyson",0.141025641025641,0.140784318681181,0.0666666666666667,0.0803654618049503
"253",2017,"Jarrod Saltalamacchia",0.615384615384615,0.472036675493401,0.0384615384615385,0.0555888699601785
"254",2017,"Jason Castro",0.265356265356265,0.264992037694533,0.108108108108108,0.120714344877783
"255",2017,"Jason Heyward",0.139293139293139,0.154704594593663,0.0831600831600832,0.0691144702538965
"256",2017,"Jason Kipnis",0.190348525469169,0.187977856085391,0.0750670241286863,0.0652317564866309
"257",2017,"Javier Baez",0.283464566929134,0.25293903581321,0.0295275590551181,0.0301925408126761
"258",2017,"Jay Bruce",0.225283630470016,0.238740032051227,0.0923824959481361,0.0829629271148635
"259",2017,"Jaycob Brugman",0.234567901234568,0.238241584390418,0.104938271604938,0.0845072798489938
"260",2017,"Jayson Werth",0.238754325259516,0.232818734635436,0.117647058823529,0.102289880692714
"261",2017,"Jean Segura",0.146643109540636,0.153317928868055,0.0547703180212014,0.0581116321687736
"262",2017,"Jed Lowrie",0.155038759689922,0.192100750953294,0.110077519379845,0.101934842835226
"263",2017,"Jedd Gyorko",0.218295218295218,0.218865601948971,0.0956340956340956,0.0876277733138576
"264",2017,"Jeff Mathis",0.300492610837438,0.275571606941553,0.0640394088669951,0.0651500776303909
"265",2017,"Jefry Marte",0.23448275862069,0.22602897603913,0.0896551724137931,0.115635822582682
"266",2017,"Jeimer Candelario",0.211267605633803,0.220274626231552,0.0915492957746479,0.0986047828595518
"267",2017,"Jeremy Hazelbaker",0.327868852459016,0.373112573028158,0.114754098360656,0.106753962435533
"268",2017,"Jesse Winker",0.175182481751825,0.20024726893841,0.109489051094891,0.136477421123594
"269",2017,"Jesus Aguilar",0.29903536977492,0.285094466248905,0.0771704180064309,0.0865861304903438
"270",2017,"Jesus Sucre",0.182291666666667,0.151400239536995,0.0364583333333333,0.0543345284610433
"271",2017,"Jett Bandy",0.271276595744681,0.308664670849508,0.0797872340425532,0.0993336978892118
"272",2017,"Jhonny Peralta",0.224137931034483,0.203845694991278,0.0689655172413793,0.0651007349075329
"273",2017,"Ji-Man Choi",0.277777777777778,0.382690868030864,0.111111111111111,0.0992620669987908
"274",2017,"Jim Adduci",0.290322580645161,0.277993035569916,0.10752688172043,0.0969549642418271
"275",2017,"Joc Pederson",0.210526315789474,0.226854628891532,0.117647058823529,0.126510107195626
"276",2017,"Joe Mauer",0.137353433835846,0.153757689188783,0.105527638190955,0.0959123376224158
"277",2017,"Joe Panik",0.0942408376963351,0.109062158315022,0.0732984293193717,0.0735255908872609
"278",2017,"Joey Gallo",0.364661654135338,0.378468304440004,0.139097744360902,0.128660671044667
"279",2017,"Joey Rickard",0.227436823104693,0.208656917567874,0.0324909747292419,0.0438076509766841
"280",2017,"Joey Votto",0.117397454031117,0.198669694570996,0.161244695898161,0.166001705423537
"281",2017,"Johan Camargo",0.19921875,0.186042740284285,0.0390625,0.034414048265525
"282",2017,"John Hicks",0.268421052631579,0.24756192489864,0.068421052631579,0.0783832120102543
"283",2017,"John Jaso",0.218543046357616,0.261948592975974,0.125827814569536,0.135581880063161
"284",2017,"Jon Jay",0.182448036951501,0.185679429003366,0.0785219399538106,0.0949358104367111
"285",2017,"Jonathan Lucroy",0.103950103950104,0.134041223475478,0.0831600831600832,0.0896742133261363
